time,ppg.ir,sequence_counter,packet_size
NaN,2.459360000e+06,7041920.01,
NaN,2.459381000e+06,7041920.02,
NaN,2.459423000e+06,7041920.03,
NaN,2.459304000e+06,7041920.04,
NaN,2.459338000e+06,7041920.05,
NaN,2.459273000e+06,7041920.06,
NaN,2.459188000e+06,7041920.07,
NaN,2.459050000e+06,7041920.08,
NaN,2.459020000e+06,7041920.09,
NaN,2.459047000e+06,7041920.10,
23127153019,2.459055000e+06,7041920.11,
NaN,2.459152000e+06,7041921.00,12
NaN,2.459402000e+06,7041921.01,
NaN,2.459575000e+06,7041921.02,
NaN,2.459718000e+06,7041921.03,
NaN,2.459885000e+06,7041921.04,
NaN,2.460108000e+06,7041921.05,
NaN,2.460106000e+06,7041921.06,
NaN,2.460104000e+06,7041921.07,
NaN,2.460138000e+06,7041921.08,
NaN,2.460033000e+06,7041921.09,
NaN,2.460044000e+06,7041921.10,
23127157095,2.459966000e+06,7041921.11,
NaN,2.459882000e+06,7041922.00,12
NaN,2.459955000e+06,7041922.01,
NaN,2.460079000e+06,7041922.02,
NaN,2.460055000e+06,7041922.03,
NaN,2.460065000e+06,7041922.04,
NaN,2.460178000e+06,7041922.05,
NaN,2.460281000e+06,7041922.06,
NaN,2.460352000e+06,7041922.07,
NaN,2.460524000e+06,7041922.08,
NaN,2.460526000e+06,7041922.09,
NaN,2.460662000e+06,7041922.10,
23127161173,2.460721000e+06,7041922.11,
NaN,2.460780000e+06,7041923.00,12
NaN,2.460897000e+06,7041923.01,
NaN,2.460945000e+06,7041923.02,
NaN,2.460998000e+06,7041923.03,
NaN,2.461023000e+06,7041923.04,
NaN,2.461136000e+06,7041923.05,
NaN,2.461218000e+06,7041923.06,
NaN,2.461168000e+06,7041923.07,
NaN,2.461275000e+06,7041923.08,
NaN,2.461298000e+06,7041923.09,
NaN,2.461312000e+06,7041923.10,
23127165251,2.461355000e+06,7041923.11,
NaN,2.461479000e+06,7041924.00,12
NaN,2.461490000e+06,7041924.01,
NaN,2.461395000e+06,7041924.02,
NaN,2.461469000e+06,7041924.03,
NaN,2.461522000e+06,7041924.04,
NaN,2.461663000e+06,7041924.05,
NaN,2.461642000e+06,7041924.06,
NaN,2.461632000e+06,7041924.07,
NaN,2.461747000e+06,7041924.08,
NaN,2.461772000e+06,7041924.09,
NaN,2.461726000e+06,7041924.10,
23127169330,2.461835000e+06,7041924.11,
NaN,2.461948000e+06,7041925.00,12
NaN,2.461975000e+06,7041925.01,
NaN,2.461955000e+06,7041925.02,
NaN,2.462083000e+06,7041925.03,
NaN,2.462117000e+06,7041925.04,
NaN,2.462147000e+06,7041925.05,
NaN,2.462218000e+06,7041925.06,
NaN,2.462310000e+06,7041925.07,
NaN,2.462356000e+06,7041925.08,
NaN,2.462319000e+06,7041925.09,
NaN,2.462423000e+06,7041925.10,
23127173407,2.462478000e+06,7041925.11,
NaN,2.462316000e+06,7041926.00,12
NaN,2.462323000e+06,7041926.01,
NaN,2.462034000e+06,7041926.02,
NaN,2.461674000e+06,7041926.03,
NaN,2.461331000e+06,7041926.04,
NaN,2.460810000e+06,7041926.05,
NaN,2.460456000e+06,7041926.06,
NaN,2.460135000e+06,7041926.07,
NaN,2.459776000e+06,7041926.08,
NaN,2.459656000e+06,7041926.09,
NaN,2.459509000e+06,7041926.10,
23127177485,2.459445000e+06,7041926.11,
NaN,2.459295000e+06,7041927.00,12
NaN,2.459366000e+06,7041927.01,
NaN,2.459396000e+06,7041927.02,
NaN,2.459322000e+06,7041927.03,
NaN,2.459267000e+06,7041927.04,
NaN,2.459323000e+06,7041927.05,
NaN,2.459300000e+06,7041927.06,
NaN,2.459174000e+06,7041927.07,
NaN,2.459150000e+06,7041927.08,
NaN,2.459142000e+06,7041927.09,
NaN,2.459057000e+06,7041927.10,
23127181562,2.459166000e+06,7041927.11,
NaN,2.459159000e+06,7041928.00,12
NaN,2.459316000e+06,7041928.01,
NaN,2.459539000e+06,7041928.02,
NaN,2.459651000e+06,7041928.03,
NaN,2.459842000e+06,7041928.04,
NaN,2.460018000e+06,7041928.05,
NaN,2.460011000e+06,7041928.06,
NaN,2.460057000e+06,7041928.07,
NaN,2.460137000e+06,7041928.08,
NaN,2.460023000e+06,7041928.09,
NaN,2.459942000e+06,7041928.10,
23127185640,2.459906000e+06,7041928.11,
NaN,2.459891000e+06,7041929.00,12
NaN,2.459829000e+06,7041929.01,
NaN,2.459932000e+06,7041929.02,
NaN,2.459900000e+06,7041929.03,
NaN,2.459940000e+06,7041929.04,
NaN,2.460036000e+06,7041929.05,
NaN,2.460099000e+06,7041929.06,
NaN,2.460223000e+06,7041929.07,
NaN,2.460329000e+06,7041929.08,
NaN,2.460430000e+06,7041929.09,
NaN,2.460432000e+06,7041929.10,
23127189718,2.460501000e+06,7041929.11,
NaN,2.460613000e+06,7041930.00,12
NaN,2.460677000e+06,7041930.01,
NaN,2.460775000e+06,7041930.02,
NaN,2.460788000e+06,7041930.03,
NaN,2.460853000e+06,7041930.04,
NaN,2.460914000e+06,7041930.05,
NaN,2.460956000e+06,7041930.06,
NaN,2.460929000e+06,7041930.07,
NaN,2.461024000e+06,7041930.08,
NaN,2.461066000e+06,7041930.09,
NaN,2.461031000e+06,7041930.10,
23127193795,2.461042000e+06,7041930.11,
NaN,2.461080000e+06,7041931.00,12
NaN,2.461052000e+06,7041931.01,
NaN,2.461097000e+06,7041931.02,
NaN,2.461199000e+06,7041931.03,
NaN,2.461218000e+06,7041931.04,
NaN,2.461221000e+06,7041931.05,
NaN,2.461291000e+06,7041931.06,
NaN,2.461268000e+06,7041931.07,
NaN,2.461277000e+06,7041931.08,
NaN,2.461427000e+06,7041931.09,
NaN,2.461404000e+06,7041931.10,
23127197873,2.461450000e+06,7041931.11,
NaN,2.461565000e+06,7041932.00,12
NaN,2.461735000e+06,7041932.01,
NaN,2.461663000e+06,7041932.02,
NaN,2.461747000e+06,7041932.03,
NaN,2.461843000e+06,7041932.04,
NaN,2.461838000e+06,7041932.05,
NaN,2.461921000e+06,7041932.06,
NaN,2.461955000e+06,7041932.07,
NaN,2.461989000e+06,7041932.08,
NaN,2.461900000e+06,7041932.09,
NaN,2.461691000e+06,7041932.10,
23127201951,2.461415000e+06,7041932.11,
NaN,2.461156000e+06,7041933.00,12
NaN,2.460740000e+06,7041933.01,
NaN,2.460266000e+06,7041933.02,
NaN,2.459989000e+06,7041933.03,
NaN,2.459693000e+06,7041933.04,
NaN,2.459354000e+06,7041933.05,
NaN,2.459178000e+06,7041933.06,
NaN,2.459133000e+06,7041933.07,
NaN,2.459115000e+06,7041933.08,
NaN,2.459115000e+06,7041933.09,
NaN,2.459069000e+06,7041933.10,
23127206028,2.459092000e+06,7041933.11,
NaN,2.459061000e+06,7041934.00,12
NaN,2.459003000e+06,7041934.01,
NaN,2.459027000e+06,7041934.02,
NaN,2.459059000e+06,7041934.03,
NaN,2.458985000e+06,7041934.04,
NaN,2.458917000e+06,7041934.05,
NaN,2.458941000e+06,7041934.06,
NaN,2.458992000e+06,7041934.07,
NaN,2.459137000e+06,7041934.08,
NaN,2.459245000e+06,7041934.09,
NaN,2.459440000e+06,7041934.10,
23127210105,2.459555000e+06,7041934.11,
NaN,2.459701000e+06,7041935.00,12
NaN,2.459888000e+06,7041935.01,
NaN,2.459894000e+06,7041935.02,
NaN,2.459903000e+06,7041935.03,
NaN,2.459715000e+06,7041935.04,
NaN,2.459696000e+06,7041935.05,
NaN,2.459645000e+06,7041935.06,
NaN,2.459647000e+06,7041935.07,
NaN,2.459637000e+06,7041935.08,
NaN,2.459572000e+06,7041935.09,
NaN,2.459652000e+06,7041935.10,
23127214184,2.459691000e+06,7041935.11,
NaN,2.459741000e+06,7041936.00,12
NaN,2.459737000e+06,7041936.01,
NaN,2.459827000e+06,7041936.02,
NaN,2.459956000e+06,7041936.03,
NaN,2.460026000e+06,7041936.04,
NaN,2.460171000e+06,7041936.05,
NaN,2.460183000e+06,7041936.06,
NaN,2.460288000e+06,7041936.07,
NaN,2.460309000e+06,7041936.08,
NaN,2.460381000e+06,7041936.09,
NaN,2.460429000e+06,7041936.10,
23127218263,2.460537000e+06,7041936.11,
NaN,2.460552000e+06,7041937.00,12
NaN,2.460595000e+06,7041937.01,
NaN,2.460663000e+06,7041937.02,
NaN,2.460735000e+06,7041937.03,
NaN,2.460709000e+06,7041937.04,
NaN,2.460709000e+06,7041937.05,
NaN,2.460816000e+06,7041937.06,
NaN,2.460867000e+06,7041937.07,
NaN,2.460844000e+06,7041937.08,
NaN,2.460873000e+06,7041937.09,
NaN,2.460946000e+06,7041937.10,
23127222339,2.461049000e+06,7041937.11,
NaN,2.461002000e+06,7041938.00,12
NaN,2.460994000e+06,7041938.01,
NaN,2.461052000e+06,7041938.02,
NaN,2.461091000e+06,7041938.03,
NaN,2.461187000e+06,7041938.04,
NaN,2.461237000e+06,7041938.05,
NaN,2.461189000e+06,7041938.06,
NaN,2.461322000e+06,7041938.07,
NaN,2.461427000e+06,7041938.08,
NaN,2.461405000e+06,7041938.09,
NaN,2.461478000e+06,7041938.10,
23127226418,2.461526000e+06,7041938.11,
NaN,2.461616000e+06,7041939.00,12
NaN,2.461644000e+06,7041939.01,
NaN,2.461705000e+06,7041939.02,
NaN,2.461745000e+06,7041939.03,
NaN,2.461708000e+06,7041939.04,
NaN,2.461723000e+06,7041939.05,
NaN,2.461669000e+06,7041939.06,
NaN,2.461377000e+06,7041939.07,
NaN,2.461003000e+06,7041939.08,
NaN,2.460681000e+06,7041939.09,
NaN,2.460215000e+06,7041939.10,
23127230495,2.459787000e+06,7041939.11,
NaN,2.459472000e+06,7041940.00,12
NaN,2.459135000e+06,7041940.01,
NaN,2.458894000e+06,7041940.02,
NaN,2.458712000e+06,7041940.03,
NaN,2.458587000e+06,7041940.04,
NaN,2.458681000e+06,7041940.05,
NaN,2.458600000e+06,7041940.06,
NaN,2.458560000e+06,7041940.07,
NaN,2.458656000e+06,7041940.08,
NaN,2.458581000e+06,7041940.09,
NaN,2.458466000e+06,7041940.10,
23127234573,2.458418000e+06,7041940.11,
NaN,2.458429000e+06,7041941.00,12
NaN,2.458321000e+06,7041941.01,
NaN,2.458241000e+06,7041941.02,
NaN,2.458177000e+06,7041941.03,
NaN,2.458204000e+06,7041941.04,
NaN,2.458245000e+06,7041941.05,
NaN,2.458314000e+06,7041941.06,
NaN,2.458485000e+06,7041941.07,
NaN,2.458759000e+06,7041941.08,
NaN,2.458813000e+06,7041941.09,
NaN,2.459015000e+06,7041941.10,
23127238650,2.459165000e+06,7041941.11,
NaN,2.459130000e+06,7041942.00,12
NaN,2.459146000e+06,7041942.01,
NaN,2.459131000e+06,7041942.02,
NaN,2.458987000e+06,7041942.03,
NaN,2.459010000e+06,7041942.04,
NaN,2.458976000e+06,7041942.05,
NaN,2.458979000e+06,7041942.06,
NaN,2.458964000e+06,7041942.07,
NaN,2.459003000e+06,7041942.08,
NaN,2.459089000e+06,7041942.09,
NaN,2.459086000e+06,7041942.10,
23127242728,2.459236000e+06,7041942.11,
NaN,2.459227000e+06,7041943.00,12
NaN,2.459341000e+06,7041943.01,
NaN,2.459481000e+06,7041943.02,
NaN,2.459560000e+06,7041943.03,
NaN,2.459630000e+06,7041943.04,
NaN,2.459643000e+06,7041943.05,
NaN,2.459690000e+06,7041943.06,
NaN,2.459839000e+06,7041943.07,
NaN,2.459836000e+06,7041943.08,
NaN,2.459849000e+06,7041943.09,
NaN,2.460011000e+06,7041943.10,
23127246806,2.459969000e+06,7041943.11,
NaN,2.460015000e+06,7041944.00,12
NaN,2.460119000e+06,7041944.01,
NaN,2.460110000e+06,7041944.02,
NaN,2.460170000e+06,7041944.03,
NaN,2.460209000e+06,7041944.04,
NaN,2.460210000e+06,7041944.05,
NaN,2.460321000e+06,7041944.06,
NaN,2.460290000e+06,7041944.07,
NaN,2.460348000e+06,7041944.08,
NaN,2.460399000e+06,7041944.09,
NaN,2.460351000e+06,7041944.10,
23127250883,2.460382000e+06,7041944.11,
NaN,2.460506000e+06,7041945.00,12
NaN,2.460525000e+06,7041945.01,
NaN,2.460520000e+06,7041945.02,
NaN,2.460593000e+06,7041945.03,
NaN,2.460657000e+06,7041945.04,
NaN,2.460694000e+06,7041945.05,
NaN,2.460750000e+06,7041945.06,
NaN,2.460772000e+06,7041945.07,
NaN,2.460827000e+06,7041945.08,
NaN,2.460918000e+06,7041945.09,
NaN,2.461023000e+06,7041945.10,
23127254961,2.461006000e+06,7041945.11,
NaN,2.461058000e+06,7041946.00,12
NaN,2.461102000e+06,7041946.01,
NaN,2.461200000e+06,7041946.02,
NaN,2.461279000e+06,7041946.03,
NaN,2.461326000e+06,7041946.04,
NaN,2.461274000e+06,7041946.05,
NaN,2.461187000e+06,7041946.06,
NaN,2.461039000e+06,7041946.07,
NaN,2.460869000e+06,7041946.08,
NaN,2.460541000e+06,7041946.09,
NaN,2.460133000e+06,7041946.10,
23127259039,2.459631000e+06,7041946.11,
NaN,2.459201000e+06,7041947.00,12
NaN,2.458798000e+06,7041947.01,
NaN,2.458498000e+06,7041947.02,
NaN,2.458366000e+06,7041947.03,
NaN,2.458172000e+06,7041947.04,
NaN,2.458114000e+06,7041947.05,
NaN,2.458061000e+06,7041947.06,
NaN,2.458050000e+06,7041947.07,
NaN,2.458033000e+06,7041947.08,
NaN,2.458024000e+06,7041947.09,
NaN,2.458039000e+06,7041947.10,
23127263117,2.457930000e+06,7041947.11,
NaN,2.457829000e+06,7041948.00,12
NaN,2.457749000e+06,7041948.01,
NaN,2.457638000e+06,7041948.02,
NaN,2.457600000e+06,7041948.03,
NaN,2.457551000e+06,7041948.04,
NaN,2.457549000e+06,7041948.05,
NaN,2.457545000e+06,7041948.06,
NaN,2.457669000e+06,7041948.07,
NaN,2.457727000e+06,7041948.08,
NaN,2.457932000e+06,7041948.09,
NaN,2.458172000e+06,7041948.10,
23127267195,2.458355000e+06,7041948.11,
NaN,2.458411000e+06,7041949.00,12
NaN,2.458535000e+06,7041949.01,
NaN,2.458560000e+06,7041949.02,
NaN,2.458606000e+06,7041949.03,
NaN,2.458574000e+06,7041949.04,
NaN,2.458530000e+06,7041949.05,
NaN,2.458420000e+06,7041949.06,
NaN,2.458314000e+06,7041949.07,
NaN,2.458393000e+06,7041949.08,
NaN,2.458418000e+06,7041949.09,
NaN,2.458417000e+06,7041949.10,
23127271273,2.458465000e+06,7041949.11,
NaN,2.458605000e+06,7041950.00,12
NaN,2.458699000e+06,7041950.01,
NaN,2.458806000e+06,7041950.02,
NaN,2.458917000e+06,7041950.03,
NaN,2.458891000e+06,7041950.04,
NaN,2.458959000e+06,7041950.05,
NaN,2.459120000e+06,7041950.06,
NaN,2.459167000e+06,7041950.07,
NaN,2.459230000e+06,7041950.08,
NaN,2.459290000e+06,7041950.09,
NaN,2.459381000e+06,7041950.10,
23127275351,2.459351000e+06,7041950.11,
NaN,2.459402000e+06,7041951.00,12
NaN,2.459442000e+06,7041951.01,
NaN,2.459541000e+06,7041951.02,
NaN,2.459575000e+06,7041951.03,
NaN,2.459520000e+06,7041951.04,
NaN,2.459658000e+06,7041951.05,
NaN,2.459674000e+06,7041951.06,
NaN,2.459674000e+06,7041951.07,
NaN,2.459745000e+06,7041951.08,
NaN,2.459749000e+06,7041951.09,
NaN,2.459800000e+06,7041951.10,
23127279428,2.459849000e+06,7041951.11,
NaN,2.459796000e+06,7041952.00,12
NaN,2.459900000e+06,7041952.01,
NaN,2.459933000e+06,7041952.02,
NaN,2.460018000e+06,7041952.03,
NaN,2.459991000e+06,7041952.04,
NaN,2.460063000e+06,7041952.05,
NaN,2.460091000e+06,7041952.06,
NaN,2.460200000e+06,7041952.07,
NaN,2.460214000e+06,7041952.08,
NaN,2.460238000e+06,7041952.09,
NaN,2.460280000e+06,7041952.10,
23127283506,2.460301000e+06,7041952.11,
NaN,2.460407000e+06,7041953.00,12
NaN,2.460464000e+06,7041953.01,
NaN,2.460541000e+06,7041953.02,
NaN,2.460590000e+06,7041953.03,
NaN,2.460645000e+06,7041953.04,
NaN,2.460744000e+06,7041953.05,
NaN,2.460821000e+06,7041953.06,
NaN,2.460835000e+06,7041953.07,
NaN,2.460860000e+06,7041953.08,
NaN,2.460805000e+06,7041953.09,
NaN,2.460833000e+06,7041953.10,
23127287584,2.460723000e+06,7041953.11,
NaN,2.460440000e+06,7041954.00,12
NaN,2.460002000e+06,7041954.01,
NaN,2.459599000e+06,7041954.02,
NaN,2.459189000e+06,7041954.03,
NaN,2.458830000e+06,7041954.04,
NaN,2.458423000e+06,7041954.05,
NaN,2.458133000e+06,7041954.06,
NaN,2.457897000e+06,7041954.07,
NaN,2.457855000e+06,7041954.08,
NaN,2.457770000e+06,7041954.09,
NaN,2.457663000e+06,7041954.10,
23127291661,2.457705000e+06,7041954.11,
NaN,2.457644000e+06,7041955.00,12
NaN,2.457646000e+06,7041955.01,
NaN,2.457674000e+06,7041955.02,
NaN,2.457603000e+06,7041955.03,
NaN,2.457507000e+06,7041955.04,
NaN,2.457433000e+06,7041955.05,
NaN,2.457403000e+06,7041955.06,
NaN,2.457263000e+06,7041955.07,
NaN,2.457205000e+06,7041955.08,
NaN,2.457292000e+06,7041955.09,
NaN,2.457326000e+06,7041955.10,
23127295739,2.457462000e+06,7041955.11,
NaN,2.457511000e+06,7041956.00,12
NaN,2.457673000e+06,7041956.01,
NaN,2.457917000e+06,7041956.02,
NaN,2.458178000e+06,7041956.03,
NaN,2.458298000e+06,7041956.04,
NaN,2.458428000e+06,7041956.05,
NaN,2.458506000e+06,7041956.06,
NaN,2.458540000e+06,7041956.07,
NaN,2.458506000e+06,7041956.08,
NaN,2.458465000e+06,7041956.09,
NaN,2.458431000e+06,7041956.10,
23127299817,2.458391000e+06,7041956.11,
NaN,2.458359000e+06,7041957.00,12
NaN,2.458414000e+06,7041957.01,
NaN,2.458483000e+06,7041957.02,
NaN,2.458561000e+06,7041957.03,
NaN,2.458630000e+06,7041957.04,
NaN,2.458709000e+06,7041957.05,
NaN,2.458748000e+06,7041957.06,
NaN,2.458884000e+06,7041957.07,
NaN,2.458999000e+06,7041957.08,
NaN,2.458971000e+06,7041957.09,
NaN,2.459071000e+06,7041957.10,
23127303902,2.459204000e+06,7041957.11,
NaN,2.459253000e+06,7041958.00,12
NaN,2.459301000e+06,7041958.01,
NaN,2.459441000e+06,7041958.02,
NaN,2.459474000e+06,7041958.03,
NaN,2.459507000e+06,7041958.04,
NaN,2.459539000e+06,7041958.05,
NaN,2.459666000e+06,7041958.06,
NaN,2.459717000e+06,7041958.07,
NaN,2.459719000e+06,7041958.08,
NaN,2.459815000e+06,7041958.09,
NaN,2.459911000e+06,7041958.10,
23127307973,2.459929000e+06,7041958.11,
NaN,2.459984000e+06,7041959.00,12
NaN,2.460009000e+06,7041959.01,
NaN,2.460090000e+06,7041959.02,
NaN,2.460074000e+06,7041959.03,
NaN,2.460175000e+06,7041959.04,
NaN,2.460320000e+06,7041959.05,
NaN,2.460223000e+06,7041959.06,
NaN,2.460369000e+06,7041959.07,
NaN,2.460400000e+06,7041959.08,
NaN,2.460366000e+06,7041959.09,
NaN,2.460545000e+06,7041959.10,
23127312051,2.460553000e+06,7041959.11,
NaN,2.460512000e+06,7041960.00,12
NaN,2.460552000e+06,7041960.01,
NaN,2.460629000e+06,7041960.02,
NaN,2.460812000e+06,7041960.03,
NaN,2.460778000e+06,7041960.04,
NaN,2.460812000e+06,7041960.05,
NaN,2.460992000e+06,7041960.06,
NaN,2.461010000e+06,7041960.07,
NaN,2.461000000e+06,7041960.08,
NaN,2.461102000e+06,7041960.09,
NaN,2.461212000e+06,7041960.10,
23127316132,2.461302000e+06,7041960.11,
NaN,2.461318000e+06,7041961.00,12
NaN,2.461338000e+06,7041961.01,
NaN,2.461420000e+06,7041961.02,
NaN,2.461368000e+06,7041961.03,
NaN,2.461211000e+06,7041961.04,
NaN,2.460929000e+06,7041961.05,
NaN,2.460655000e+06,7041961.06,
NaN,2.460234000e+06,7041961.07,
NaN,2.459743000e+06,7041961.08,
NaN,2.459319000e+06,7041961.09,
NaN,2.458978000e+06,7041961.10,
23127320206,2.458729000e+06,7041961.11,
NaN,2.458446000e+06,7041962.00,12
NaN,2.458445000e+06,7041962.01,
NaN,2.458359000e+06,7041962.02,
NaN,2.458263000e+06,7041962.03,
NaN,2.458275000e+06,7041962.04,
NaN,2.458327000e+06,7041962.05,
NaN,2.458235000e+06,7041962.06,
NaN,2.458322000e+06,7041962.07,
NaN,2.458346000e+06,7041962.08,
NaN,2.458249000e+06,7041962.09,
NaN,2.458184000e+06,7041962.10,
23127324284,2.458177000e+06,7041962.11,
NaN,2.458110000e+06,7041963.00,12
NaN,2.458073000e+06,7041963.01,
NaN,2.458110000e+06,7041963.02,
NaN,2.458206000e+06,7041963.03,
NaN,2.458311000e+06,7041963.04,
NaN,2.458442000e+06,7041963.05,
NaN,2.458722000e+06,7041963.06,
NaN,2.458825000e+06,7041963.07,
NaN,2.459028000e+06,7041963.08,
NaN,2.459186000e+06,7041963.09,
NaN,2.459346000e+06,7041963.10,
23127328361,2.459311000e+06,7041963.11,
NaN,2.459401000e+06,7041964.00,12
NaN,2.459346000e+06,7041964.01,
NaN,2.459299000e+06,7041964.02,
NaN,2.459210000e+06,7041964.03,
NaN,2.459136000e+06,7041964.04,
NaN,2.459139000e+06,7041964.05,
NaN,2.459299000e+06,7041964.06,
NaN,2.459253000e+06,7041964.07,
NaN,2.459333000e+06,7041964.08,
NaN,2.459434000e+06,7041964.09,
NaN,2.459448000e+06,7041964.10,
23127332439,2.459582000e+06,7041964.11,
NaN,2.459718000e+06,7041965.00,12
NaN,2.459749000e+06,7041965.01,
NaN,2.459806000e+06,7041965.02,
NaN,2.459975000e+06,7041965.03,
NaN,2.460033000e+06,7041965.04,
NaN,2.460113000e+06,7041965.05,
NaN,2.460250000e+06,7041965.06,
NaN,2.460264000e+06,7041965.07,
NaN,2.460274000e+06,7041965.08,
NaN,2.460406000e+06,7041965.09,
NaN,2.460495000e+06,7041965.10,
23127336517,2.460448000e+06,7041965.11,
NaN,2.460549000e+06,7041966.00,12
NaN,2.460681000e+06,7041966.01,
NaN,2.460614000e+06,7041966.02,
NaN,2.460668000e+06,7041966.03,
NaN,2.460796000e+06,7041966.04,
NaN,2.460894000e+06,7041966.05,
NaN,2.460845000e+06,7041966.06,
NaN,2.460897000e+06,7041966.07,
NaN,2.461001000e+06,7041966.08,
NaN,2.461039000e+06,7041966.09,
NaN,2.461033000e+06,7041966.10,
23127340595,2.461090000e+06,7041966.11,
NaN,2.461283000e+06,7041967.00,12
NaN,2.461307000e+06,7041967.01,
NaN,2.461334000e+06,7041967.02,
NaN,2.461356000e+06,7041967.03,
NaN,2.461467000e+06,7041967.04,
NaN,2.461482000e+06,7041967.05,
NaN,2.461518000e+06,7041967.06,
NaN,2.461696000e+06,7041967.07,
NaN,2.461717000e+06,7041967.08,
NaN,2.461731000e+06,7041967.09,
NaN,2.461805000e+06,7041967.10,
23127344672,2.461913000e+06,7041967.11,
NaN,2.461901000e+06,7041968.00,12
NaN,2.462028000e+06,7041968.01,
NaN,2.462069000e+06,7041968.02,
NaN,2.462077000e+06,7041968.03,
NaN,2.462244000e+06,7041968.04,
NaN,2.462213000e+06,7041968.05,
NaN,2.462384000e+06,7041968.06,
NaN,2.462410000e+06,7041968.07,
NaN,2.462406000e+06,7041968.08,
NaN,2.462487000e+06,7041968.09,
NaN,2.462610000e+06,7041968.10,
23127348750,2.462593000e+06,7041968.11,
NaN,2.462786000e+06,7041969.00,12
NaN,2.462786000e+06,7041969.01,
NaN,2.462770000e+06,7041969.02,
NaN,2.462882000e+06,7041969.03,
NaN,2.462914000e+06,7041969.04,
NaN,2.462957000e+06,7041969.05,
NaN,2.462960000e+06,7041969.06,
NaN,2.463070000e+06,7041969.07,
NaN,2.463058000e+06,7041969.08,
NaN,2.463197000e+06,7041969.09,
NaN,2.463238000e+06,7041969.10,
23127352826,2.463293000e+06,7041969.11,
NaN,2.463374000e+06,7041970.00,12
NaN,2.463357000e+06,7041970.01,
NaN,2.463447000e+06,7041970.02,
NaN,2.463593000e+06,7041970.03,
NaN,2.463600000e+06,7041970.04,
NaN,2.463693000e+06,7041970.05,
NaN,2.463798000e+06,7041970.06,
NaN,2.463895000e+06,7041970.07,
NaN,2.463924000e+06,7041970.08,
NaN,2.464022000e+06,7041970.09,
NaN,2.463950000e+06,7041970.10,
23127356905,2.463997000e+06,7041970.11,
NaN,2.463696000e+06,7041971.00,12
NaN,2.463320000e+06,7041971.01,
NaN,2.462947000e+06,7041971.02,
NaN,2.462395000e+06,7041971.03,
NaN,2.462037000e+06,7041971.04,
NaN,2.461624000e+06,7041971.05,
NaN,2.461258000e+06,7041971.06,
NaN,2.461044000e+06,7041971.07,
NaN,2.460892000e+06,7041971.08,
NaN,2.460707000e+06,7041971.09,
NaN,2.460775000e+06,7041971.10,
23127360982,2.460769000e+06,7041971.11,
NaN,2.460759000e+06,7041972.00,12
NaN,2.460818000e+06,7041972.01,
NaN,2.460864000e+06,7041972.02,
NaN,2.460833000e+06,7041972.03,
NaN,2.460913000e+06,7041972.04,
NaN,2.460901000e+06,7041972.05,
NaN,2.460826000e+06,7041972.06,
NaN,2.460847000e+06,7041972.07,
NaN,2.460787000e+06,7041972.08,
NaN,2.460863000e+06,7041972.09,
NaN,2.460923000e+06,7041972.10,
23127365060,2.460936000e+06,7041972.11,
NaN,2.461158000e+06,7041973.00,12
NaN,2.461326000e+06,7041973.01,
NaN,2.461389000e+06,7041973.02,
NaN,2.461637000e+06,7041973.03,
NaN,2.461718000e+06,7041973.04,
NaN,2.461827000e+06,7041973.05,
NaN,2.461936000e+06,7041973.06,
NaN,2.461961000e+06,7041973.07,
NaN,2.461844000e+06,7041973.08,
NaN,2.461881000e+06,7041973.09,
NaN,2.461879000e+06,7041973.10,
23127369139,2.461814000e+06,7041973.11,
NaN,2.461783000e+06,7041974.00,12
NaN,2.461933000e+06,7041974.01,
NaN,2.461929000e+06,7041974.02,
NaN,2.461899000e+06,7041974.03,
NaN,2.462056000e+06,7041974.04,
NaN,2.462171000e+06,7041974.05,
NaN,2.462182000e+06,7041974.06,
NaN,2.462319000e+06,7041974.07,
NaN,2.462398000e+06,7041974.08,
NaN,2.462471000e+06,7041974.09,
NaN,2.462626000e+06,7041974.10,
23127373216,2.462725000e+06,7041974.11,
NaN,2.462810000e+06,7041975.00,12
NaN,2.462775000e+06,7041975.01,
NaN,2.462935000e+06,7041975.02,
NaN,2.462935000e+06,7041975.03,
NaN,2.463037000e+06,7041975.04,
NaN,2.463152000e+06,7041975.05,
NaN,2.463196000e+06,7041975.06,
NaN,2.463190000e+06,7041975.07,
NaN,2.463335000e+06,7041975.08,
NaN,2.463387000e+06,7041975.09,
NaN,2.463345000e+06,7041975.10,
23127377294,2.463375000e+06,7041975.11,
NaN,2.463471000e+06,7041976.00,12
NaN,2.463577000e+06,7041976.01,
NaN,2.463646000e+06,7041976.02,
NaN,2.463659000e+06,7041976.03,
NaN,2.463723000e+06,7041976.04,
NaN,2.463759000e+06,7041976.05,
NaN,2.463775000e+06,7041976.06,
NaN,2.463818000e+06,7041976.07,
NaN,2.463947000e+06,7041976.08,
NaN,2.463998000e+06,7041976.09,
NaN,2.464000000e+06,7041976.10,
23127381372,2.464015000e+06,7041976.11,
NaN,2.464097000e+06,7041977.00,12
NaN,2.464243000e+06,7041977.01,
NaN,2.464254000e+06,7041977.02,
NaN,2.464355000e+06,7041977.03,
NaN,2.464377000e+06,7041977.04,
NaN,2.464450000e+06,7041977.05,
NaN,2.464568000e+06,7041977.06,
NaN,2.464566000e+06,7041977.07,
NaN,2.464664000e+06,7041977.08,
NaN,2.464744000e+06,7041977.09,
