time,ecg2,sequence_counter,packet_size
NaN,-2.050000000e+02,7039743.25,
NaN,-2.780000000e+02,7039743.26,
NaN,-1.220000000e+02,7039743.27,
NaN,4.850000000e+02,7039743.28,
NaN,1.586000000e+03,7039743.29,
23125003788,2.391000000e+03,7039743.30,
NaN,1.439000000e+03,7039744.00,31
NaN,-3.590000000e+02,7039744.01,
NaN,-1.047000000e+03,7039744.02,
NaN,-7.370000000e+02,7039744.03,
NaN,-3.010000000e+02,7039744.04,
NaN,-1.240000000e+02,7039744.05,
NaN,-1.180000000e+02,7039744.06,
NaN,-1.330000000e+02,7039744.07,
NaN,-1.420000000e+02,7039744.08,
NaN,-1.030000000e+02,7039744.09,
NaN,-1.000000000e+02,7039744.10,
NaN,-6.300000000e+01,7039744.11,
NaN,-2.500000000e+01,7039744.12,
NaN,-5.000000000e+01,7039744.13,
NaN,-3.000000000e+01,7039744.14,
NaN,-1.400000000e+01,7039744.15,
NaN,1.700000000e+01,7039744.16,
NaN,2.900000000e+01,7039744.17,
NaN,1.900000000e+01,7039744.18,
NaN,7.100000000e+01,7039744.19,
NaN,7.400000000e+01,7039744.20,
NaN,8.900000000e+01,7039744.21,
NaN,1.390000000e+02,7039744.22,
NaN,1.470000000e+02,7039744.23,
NaN,2.040000000e+02,7039744.24,
NaN,2.230000000e+02,7039744.25,
NaN,2.300000000e+02,7039744.26,
NaN,2.850000000e+02,7039744.27,
NaN,3.050000000e+02,7039744.28,
NaN,3.770000000e+02,7039744.29,
23125011723,4.120000000e+02,7039744.30,
NaN,4.300000000e+02,7039745.00,31
NaN,5.390000000e+02,7039745.01,
NaN,5.860000000e+02,7039745.02,
NaN,6.460000000e+02,7039745.03,
NaN,7.300000000e+02,7039745.04,
NaN,7.830000000e+02,7039745.05,
NaN,8.750000000e+02,7039745.06,
NaN,9.210000000e+02,7039745.07,
NaN,9.750000000e+02,7039745.08,
NaN,1.029000000e+03,7039745.09,
NaN,9.790000000e+02,7039745.10,
NaN,9.130000000e+02,7039745.11,
NaN,7.560000000e+02,7039745.12,
NaN,5.570000000e+02,7039745.13,
NaN,3.870000000e+02,7039745.14,
NaN,1.770000000e+02,7039745.15,
NaN,4.200000000e+01,7039745.16,
NaN,-8.100000000e+01,7039745.17,
NaN,-2.150000000e+02,7039745.18,
NaN,-2.510000000e+02,7039745.19,
NaN,-2.970000000e+02,7039745.20,
NaN,-3.360000000e+02,7039745.21,
NaN,-3.360000000e+02,7039745.22,
NaN,-3.520000000e+02,7039745.23,
NaN,-3.340000000e+02,7039745.24,
NaN,-3.310000000e+02,7039745.25,
NaN,-3.360000000e+02,7039745.26,
NaN,-3.180000000e+02,7039745.27,
NaN,-3.160000000e+02,7039745.28,
NaN,-2.910000000e+02,7039745.29,
23125019659,-3.040000000e+02,7039745.30,
NaN,-3.090000000e+02,7039746.00,31
NaN,-2.680000000e+02,7039746.01,
NaN,-2.750000000e+02,7039746.02,
NaN,-2.660000000e+02,7039746.03,
NaN,-2.630000000e+02,7039746.04,
NaN,-2.750000000e+02,7039746.05,
NaN,-2.430000000e+02,7039746.06,
NaN,-2.450000000e+02,7039746.07,
NaN,-2.370000000e+02,7039746.08,
NaN,-2.320000000e+02,7039746.09,
NaN,-2.370000000e+02,7039746.10,
NaN,-2.010000000e+02,7039746.11,
NaN,-2.260000000e+02,7039746.12,
NaN,-2.310000000e+02,7039746.13,
NaN,-2.170000000e+02,7039746.14,
NaN,-2.480000000e+02,7039746.15,
NaN,-2.380000000e+02,7039746.16,
NaN,-2.490000000e+02,7039746.17,
NaN,-2.470000000e+02,7039746.18,
NaN,-2.390000000e+02,7039746.19,
NaN,-2.720000000e+02,7039746.20,
NaN,-2.450000000e+02,7039746.21,
NaN,-2.430000000e+02,7039746.22,
NaN,-2.590000000e+02,7039746.23,
NaN,-2.510000000e+02,7039746.24,
NaN,-2.530000000e+02,7039746.25,
NaN,-2.360000000e+02,7039746.26,
NaN,-2.660000000e+02,7039746.27,
NaN,-2.620000000e+02,7039746.28,
NaN,-2.300000000e+02,7039746.29,
23125027595,-2.670000000e+02,7039746.30,
NaN,-2.380000000e+02,7039747.00,31
NaN,-2.170000000e+02,7039747.01,
NaN,-2.450000000e+02,7039747.02,
NaN,-2.180000000e+02,7039747.03,
NaN,-2.300000000e+02,7039747.04,
NaN,-2.230000000e+02,7039747.05,
NaN,-1.970000000e+02,7039747.06,
NaN,-2.100000000e+02,7039747.07,
NaN,-2.090000000e+02,7039747.08,
NaN,-2.340000000e+02,7039747.09,
NaN,-2.120000000e+02,7039747.10,
NaN,-1.780000000e+02,7039747.11,
NaN,-1.970000000e+02,7039747.12,
NaN,-1.820000000e+02,7039747.13,
NaN,-2.180000000e+02,7039747.14,
NaN,-2.110000000e+02,7039747.15,
NaN,-1.550000000e+02,7039747.16,
NaN,-1.920000000e+02,7039747.17,
NaN,-1.800000000e+02,7039747.18,
NaN,-1.510000000e+02,7039747.19,
NaN,-1.770000000e+02,7039747.20,
NaN,-1.670000000e+02,7039747.21,
NaN,-1.630000000e+02,7039747.22,
NaN,-1.570000000e+02,7039747.23,
NaN,-1.560000000e+02,7039747.24,
NaN,-1.510000000e+02,7039747.25,
NaN,-1.360000000e+02,7039747.26,
NaN,-1.630000000e+02,7039747.27,
NaN,-1.430000000e+02,7039747.28,
NaN,-1.280000000e+02,7039747.29,
23125035531,-1.660000000e+02,7039747.30,
NaN,-1.440000000e+02,7039748.00,31
NaN,-1.530000000e+02,7039748.01,
NaN,-1.410000000e+02,7039748.02,
NaN,-1.180000000e+02,7039748.03,
NaN,-1.500000000e+02,7039748.04,
NaN,-1.350000000e+02,7039748.05,
NaN,-1.400000000e+02,7039748.06,
NaN,-1.300000000e+02,7039748.07,
NaN,-1.050000000e+02,7039748.08,
NaN,-1.500000000e+02,7039748.09,
NaN,-1.300000000e+02,7039748.10,
NaN,-1.230000000e+02,7039748.11,
NaN,-1.460000000e+02,7039748.12,
NaN,-1.200000000e+02,7039748.13,
NaN,-1.030000000e+02,7039748.14,
NaN,-2.000000000e+01,7039748.15,
NaN,4.000000000e+00,7039748.16,
NaN,2.300000000e+01,7039748.17,
NaN,1.590000000e+02,7039748.18,
NaN,2.030000000e+02,7039748.19,
NaN,1.490000000e+02,7039748.20,
NaN,1.500000000e+01,7039748.21,
NaN,-6.400000000e+01,7039748.22,
NaN,-2.100000000e+01,7039748.23,
NaN,-9.500000000e+01,7039748.24,
NaN,-1.880000000e+02,7039748.25,
NaN,-2.040000000e+02,7039748.26,
NaN,-2.350000000e+02,7039748.27,
NaN,-2.400000000e+02,7039748.28,
NaN,-2.410000000e+02,7039748.29,
23125043467,-2.140000000e+02,7039748.30,
NaN,-2.440000000e+02,7039749.00,31
NaN,-2.530000000e+02,7039749.01,
NaN,1.740000000e+02,7039749.02,
NaN,1.122000000e+03,7039749.03,
NaN,2.155000000e+03,7039749.04,
NaN,1.907000000e+03,7039749.05,
NaN,1.410000000e+02,7039749.06,
NaN,-1.016000000e+03,7039749.07,
NaN,-9.020000000e+02,7039749.08,
NaN,-4.880000000e+02,7039749.09,
NaN,-2.020000000e+02,7039749.10,
NaN,-1.810000000e+02,7039749.11,
NaN,-1.940000000e+02,7039749.12,
NaN,-1.680000000e+02,7039749.13,
NaN,-2.110000000e+02,7039749.14,
NaN,-1.970000000e+02,7039749.15,
NaN,-1.660000000e+02,7039749.16,
NaN,-1.620000000e+02,7039749.17,
NaN,-1.450000000e+02,7039749.18,
NaN,-1.460000000e+02,7039749.19,
NaN,-1.390000000e+02,7039749.20,
NaN,-1.400000000e+02,7039749.21,
NaN,-1.210000000e+02,7039749.22,
NaN,-9.500000000e+01,7039749.23,
NaN,-1.220000000e+02,7039749.24,
NaN,-5.000000000e+01,7039749.25,
NaN,-2.000000000e+00,7039749.26,
NaN,-5.700000000e+01,7039749.27,
NaN,-2.000000000e+01,7039749.28,
NaN,1.300000000e+01,7039749.29,
23125051403,3.700000000e+01,7039749.30,
NaN,7.200000000e+01,7039750.00,31
NaN,5.200000000e+01,7039750.01,
NaN,9.900000000e+01,7039750.02,
NaN,1.660000000e+02,7039750.03,
NaN,2.040000000e+02,7039750.04,
NaN,2.440000000e+02,7039750.05,
NaN,2.710000000e+02,7039750.06,
NaN,3.550000000e+02,7039750.07,
NaN,4.280000000e+02,7039750.08,
NaN,4.800000000e+02,7039750.09,
NaN,5.700000000e+02,7039750.10,
NaN,6.330000000e+02,7039750.11,
NaN,7.190000000e+02,7039750.12,
NaN,7.790000000e+02,7039750.13,
NaN,7.640000000e+02,7039750.14,
NaN,7.720000000e+02,7039750.15,
NaN,7.040000000e+02,7039750.16,
NaN,5.790000000e+02,7039750.17,
NaN,4.310000000e+02,7039750.18,
NaN,2.110000000e+02,7039750.19,
NaN,5.200000000e+01,7039750.20,
NaN,-1.160000000e+02,7039750.21,
NaN,-2.710000000e+02,7039750.22,
NaN,-3.300000000e+02,7039750.23,
NaN,-3.970000000e+02,7039750.24,
NaN,-4.270000000e+02,7039750.25,
NaN,-4.530000000e+02,7039750.26,
NaN,-4.470000000e+02,7039750.27,
NaN,-4.050000000e+02,7039750.28,
NaN,-4.270000000e+02,7039750.29,
23125059339,-3.840000000e+02,7039750.30,
NaN,-3.440000000e+02,7039751.00,31
NaN,-3.540000000e+02,7039751.01,
NaN,-3.030000000e+02,7039751.02,
NaN,-3.000000000e+02,7039751.03,
NaN,-2.980000000e+02,7039751.04,
NaN,-2.510000000e+02,7039751.05,
NaN,-2.430000000e+02,7039751.06,
NaN,-2.460000000e+02,7039751.07,
NaN,-2.590000000e+02,7039751.08,
NaN,-2.250000000e+02,7039751.09,
NaN,-1.780000000e+02,7039751.10,
NaN,-1.950000000e+02,7039751.11,
NaN,-1.760000000e+02,7039751.12,
NaN,-1.750000000e+02,7039751.13,
NaN,-1.850000000e+02,7039751.14,
NaN,-1.830000000e+02,7039751.15,
NaN,-2.140000000e+02,7039751.16,
NaN,-1.940000000e+02,7039751.17,
NaN,-1.990000000e+02,7039751.18,
NaN,-2.310000000e+02,7039751.19,
NaN,-2.140000000e+02,7039751.20,
NaN,-2.020000000e+02,7039751.21,
NaN,-1.770000000e+02,7039751.22,
NaN,-1.940000000e+02,7039751.23,
NaN,-2.160000000e+02,7039751.24,
NaN,-1.820000000e+02,7039751.25,
NaN,-1.910000000e+02,7039751.26,
NaN,-1.890000000e+02,7039751.27,
NaN,-1.730000000e+02,7039751.28,
NaN,-1.800000000e+02,7039751.29,
23125067274,-1.710000000e+02,7039751.30,
NaN,-1.810000000e+02,7039752.00,31
NaN,-1.560000000e+02,7039752.01,
NaN,-1.390000000e+02,7039752.02,
NaN,-1.570000000e+02,7039752.03,
NaN,-1.260000000e+02,7039752.04,
NaN,-1.400000000e+02,7039752.05,
NaN,-1.450000000e+02,7039752.06,
NaN,-1.050000000e+02,7039752.07,
NaN,-1.190000000e+02,7039752.08,
NaN,-1.140000000e+02,7039752.09,
NaN,-1.230000000e+02,7039752.10,
NaN,-1.250000000e+02,7039752.11,
NaN,-1.000000000e+02,7039752.12,
NaN,-1.360000000e+02,7039752.13,
NaN,-1.150000000e+02,7039752.14,
NaN,-8.300000000e+01,7039752.15,
NaN,-1.110000000e+02,7039752.16,
NaN,-1.060000000e+02,7039752.17,
NaN,-1.160000000e+02,7039752.18,
NaN,-9.300000000e+01,7039752.19,
NaN,-6.300000000e+01,7039752.20,
NaN,-9.600000000e+01,7039752.21,
NaN,-6.800000000e+01,7039752.22,
NaN,-6.500000000e+01,7039752.23,
NaN,-8.700000000e+01,7039752.24,
NaN,-7.100000000e+01,7039752.25,
NaN,-7.800000000e+01,7039752.26,
NaN,-6.500000000e+01,7039752.27,
NaN,-7.700000000e+01,7039752.28,
NaN,-6.900000000e+01,7039752.29,
23125075210,-6.100000000e+01,7039752.30,
NaN,-3.300000000e+01,7039753.00,31
NaN,9.900000000e+01,7039753.01,
NaN,1.130000000e+02,7039753.02,
NaN,1.170000000e+02,7039753.03,
NaN,2.640000000e+02,7039753.04,
NaN,3.030000000e+02,7039753.05,
NaN,2.170000000e+02,7039753.06,
NaN,8.800000000e+01,7039753.07,
NaN,4.000000000e+01,7039753.08,
NaN,7.800000000e+01,7039753.09,
NaN,-2.800000000e+01,7039753.10,
NaN,-1.080000000e+02,7039753.11,
NaN,-9.900000000e+01,7039753.12,
NaN,-1.640000000e+02,7039753.13,
NaN,-1.780000000e+02,7039753.14,
NaN,-1.760000000e+02,7039753.15,
NaN,-1.800000000e+02,7039753.16,
NaN,-1.940000000e+02,7039753.17,
NaN,-2.150000000e+02,7039753.18,
NaN,1.400000000e+02,7039753.19,
NaN,1.006000000e+03,7039753.20,
NaN,2.175000000e+03,7039753.21,
NaN,2.358000000e+03,7039753.22,
NaN,6.770000000e+02,7039753.23,
NaN,-8.460000000e+02,7039753.24,
NaN,-8.980000000e+02,7039753.25,
NaN,-4.230000000e+02,7039753.26,
NaN,-1.310000000e+02,7039753.27,
NaN,-1.010000000e+02,7039753.28,
NaN,-8.100000000e+01,7039753.29,
23125083146,-7.500000000e+01,7039753.30,
NaN,-9.200000000e+01,7039754.00,31
NaN,-5.000000000e+01,7039754.01,
NaN,-7.200000000e+01,7039754.02,
NaN,-2.400000000e+01,7039754.03,
NaN,2.100000000e+01,7039754.04,
NaN,-3.300000000e+01,7039754.05,
NaN,2.400000000e+01,7039754.06,
NaN,5.100000000e+01,7039754.07,
NaN,3.700000000e+01,7039754.08,
NaN,1.000000000e+02,7039754.09,
NaN,1.100000000e+02,7039754.10,
NaN,1.170000000e+02,7039754.11,
NaN,1.330000000e+02,7039754.12,
NaN,1.430000000e+02,7039754.13,
NaN,1.740000000e+02,7039754.14,
NaN,1.770000000e+02,7039754.15,
NaN,2.340000000e+02,7039754.16,
NaN,2.730000000e+02,7039754.17,
NaN,2.860000000e+02,7039754.18,
NaN,3.560000000e+02,7039754.19,
NaN,3.770000000e+02,7039754.20,
NaN,4.130000000e+02,7039754.21,
NaN,4.710000000e+02,7039754.22,
NaN,4.980000000e+02,7039754.23,
NaN,5.930000000e+02,7039754.24,
NaN,6.670000000e+02,7039754.25,
NaN,7.270000000e+02,7039754.26,
NaN,8.190000000e+02,7039754.27,
NaN,8.900000000e+02,7039754.28,
NaN,9.740000000e+02,7039754.29,
23125091082,1.018000000e+03,7039754.30,
NaN,1.049000000e+03,7039755.00,31
NaN,1.083000000e+03,7039755.01,
NaN,9.870000000e+02,7039755.02,
NaN,8.410000000e+02,7039755.03,
NaN,6.570000000e+02,7039755.04,
NaN,4.520000000e+02,7039755.05,
NaN,2.770000000e+02,7039755.06,
NaN,7.800000000e+01,7039755.07,
NaN,-3.000000000e+01,7039755.08,
NaN,-1.220000000e+02,7039755.09,
NaN,-2.340000000e+02,7039755.10,
NaN,-2.380000000e+02,7039755.11,
NaN,-2.700000000e+02,7039755.12,
NaN,-2.940000000e+02,7039755.13,
NaN,-2.760000000e+02,7039755.14,
NaN,-3.060000000e+02,7039755.15,
NaN,-2.890000000e+02,7039755.16,
NaN,-2.980000000e+02,7039755.17,
NaN,-2.930000000e+02,7039755.18,
NaN,-2.690000000e+02,7039755.19,
NaN,-2.940000000e+02,7039755.20,
NaN,-2.590000000e+02,7039755.21,
NaN,-2.480000000e+02,7039755.22,
NaN,-2.620000000e+02,7039755.23,
NaN,-2.390000000e+02,7039755.24,
NaN,-2.600000000e+02,7039755.25,
NaN,-2.410000000e+02,7039755.26,
NaN,-2.400000000e+02,7039755.27,
NaN,-2.590000000e+02,7039755.28,
NaN,-2.220000000e+02,7039755.29,
23125099018,-2.550000000e+02,7039755.30,
NaN,-2.710000000e+02,7039756.00,31
NaN,-2.420000000e+02,7039756.01,
NaN,-2.590000000e+02,7039756.02,
NaN,-2.680000000e+02,7039756.03,
NaN,-2.960000000e+02,7039756.04,
NaN,-2.720000000e+02,7039756.05,
NaN,-2.480000000e+02,7039756.06,
NaN,-2.870000000e+02,7039756.07,
NaN,-2.560000000e+02,7039756.08,
NaN,-2.680000000e+02,7039756.09,
NaN,-2.810000000e+02,7039756.10,
NaN,-2.450000000e+02,7039756.11,
NaN,-3.050000000e+02,7039756.12,
NaN,-3.050000000e+02,7039756.13,
NaN,-2.770000000e+02,7039756.14,
NaN,-3.230000000e+02,7039756.15,
NaN,-3.000000000e+02,7039756.16,
NaN,-2.880000000e+02,7039756.17,
NaN,-2.800000000e+02,7039756.18,
NaN,-2.600000000e+02,7039756.19,
NaN,-2.630000000e+02,7039756.20,
NaN,-2.510000000e+02,7039756.21,
NaN,-2.800000000e+02,7039756.22,
NaN,-2.580000000e+02,7039756.23,
NaN,-2.320000000e+02,7039756.24,
NaN,-2.550000000e+02,7039756.25,
NaN,-2.230000000e+02,7039756.26,
NaN,-2.410000000e+02,7039756.27,
NaN,-2.410000000e+02,7039756.28,
NaN,-2.160000000e+02,7039756.29,
23125106954,-2.560000000e+02,7039756.30,
NaN,-2.350000000e+02,7039757.00,31
NaN,-2.250000000e+02,7039757.01,
NaN,-2.350000000e+02,7039757.02,
NaN,-2.040000000e+02,7039757.03,
NaN,-2.040000000e+02,7039757.04,
NaN,-1.950000000e+02,7039757.05,
NaN,-1.970000000e+02,7039757.06,
NaN,-1.850000000e+02,7039757.07,
NaN,-1.590000000e+02,7039757.08,
NaN,-1.950000000e+02,7039757.09,
NaN,-1.600000000e+02,7039757.10,
NaN,-1.260000000e+02,7039757.11,
NaN,-1.590000000e+02,7039757.12,
NaN,-1.400000000e+02,7039757.13,
NaN,-1.530000000e+02,7039757.14,
NaN,-1.190000000e+02,7039757.15,
NaN,-9.000000000e+01,7039757.16,
NaN,-1.410000000e+02,7039757.17,
NaN,-1.000000000e+02,7039757.18,
NaN,-1.000000000e+02,7039757.19,
NaN,-1.210000000e+02,7039757.20,
NaN,-7.700000000e+01,7039757.21,
NaN,-9.600000000e+01,7039757.22,
NaN,-9.200000000e+01,7039757.23,
NaN,-6.600000000e+01,7039757.24,
NaN,-9.200000000e+01,7039757.25,
NaN,-8.600000000e+01,7039757.26,
NaN,-7.400000000e+01,7039757.27,
NaN,-7.900000000e+01,7039757.28,
NaN,-7.800000000e+01,7039757.29,
23125114890,-7.500000000e+01,7039757.30,
NaN,-5.900000000e+01,7039758.00,31
NaN,-2.000000000e+00,7039758.01,
NaN,6.300000000e+01,7039758.02,
NaN,8.300000000e+01,7039758.03,
NaN,1.330000000e+02,7039758.04,
NaN,2.500000000e+02,7039758.05,
NaN,2.610000000e+02,7039758.06,
NaN,1.110000000e+02,7039758.07,
NaN,-2.000000000e+01,7039758.08,
NaN,-1.300000000e+01,7039758.09,
NaN,8.000000000e+00,7039758.10,
NaN,-8.000000000e+01,7039758.11,
NaN,-1.280000000e+02,7039758.12,
NaN,-1.410000000e+02,7039758.13,
NaN,-1.950000000e+02,7039758.14,
NaN,-1.910000000e+02,7039758.15,
NaN,-1.800000000e+02,7039758.16,
NaN,-1.890000000e+02,7039758.17,
NaN,-2.290000000e+02,7039758.18,
NaN,-1.170000000e+02,7039758.19,
NaN,5.210000000e+02,7039758.20,
NaN,1.650000000e+03,7039758.21,
NaN,2.456000000e+03,7039758.22,
NaN,1.590000000e+03,7039758.23,
NaN,-3.130000000e+02,7039758.24,
NaN,-1.055000000e+03,7039758.25,
NaN,-6.490000000e+02,7039758.26,
NaN,-2.420000000e+02,7039758.27,
NaN,-1.120000000e+02,7039758.28,
NaN,-1.380000000e+02,7039758.29,
23125122825,-1.080000000e+02,7039758.30,
NaN,-9.700000000e+01,7039759.00,31
NaN,-1.570000000e+02,7039759.01,
NaN,-9.600000000e+01,7039759.02,
NaN,-7.500000000e+01,7039759.03,
NaN,-9.400000000e+01,7039759.04,
NaN,-3.100000000e+01,7039759.05,
NaN,-5.000000000e+01,7039759.06,
NaN,-4.100000000e+01,7039759.07,
NaN,2.000000000e+00,7039759.08,
NaN,-4.000000000e+00,7039759.09,
NaN,5.000000000e+01,7039759.10,
NaN,6.200000000e+01,7039759.11,
NaN,7.100000000e+01,7039759.12,
NaN,1.190000000e+02,7039759.13,
NaN,1.210000000e+02,7039759.14,
NaN,1.600000000e+02,7039759.15,
NaN,1.780000000e+02,7039759.16,
NaN,2.070000000e+02,7039759.17,
NaN,2.550000000e+02,7039759.18,
NaN,2.430000000e+02,7039759.19,
NaN,3.120000000e+02,7039759.20,
NaN,3.480000000e+02,7039759.21,
NaN,3.390000000e+02,7039759.22,
NaN,4.120000000e+02,7039759.23,
NaN,4.750000000e+02,7039759.24,
NaN,5.670000000e+02,7039759.25,
NaN,6.360000000e+02,7039759.26,
NaN,6.880000000e+02,7039759.27,
NaN,8.090000000e+02,7039759.28,
NaN,8.540000000e+02,7039759.29,
23125130762,9.100000000e+02,7039759.30,
NaN,9.800000000e+02,7039760.00,31
NaN,9.800000000e+02,7039760.01,
NaN,9.650000000e+02,7039760.02,
NaN,8.640000000e+02,7039760.03,
NaN,7.170000000e+02,7039760.04,
NaN,5.230000000e+02,7039760.05,
NaN,2.960000000e+02,7039760.06,
NaN,1.480000000e+02,7039760.07,
NaN,-2.800000000e+01,7039760.08,
NaN,-1.550000000e+02,7039760.09,
NaN,-2.170000000e+02,7039760.10,
NaN,-3.150000000e+02,7039760.11,
NaN,-3.410000000e+02,7039760.12,
NaN,-3.450000000e+02,7039760.13,
NaN,-3.580000000e+02,7039760.14,
NaN,-3.540000000e+02,7039760.15,
NaN,-3.820000000e+02,7039760.16,
NaN,-3.520000000e+02,7039760.17,
NaN,-3.630000000e+02,7039760.18,
NaN,-3.830000000e+02,7039760.19,
NaN,-3.220000000e+02,7039760.20,
NaN,-3.410000000e+02,7039760.21,
NaN,-3.390000000e+02,7039760.22,
NaN,-2.800000000e+02,7039760.23,
NaN,-2.960000000e+02,7039760.24,
NaN,-3.150000000e+02,7039760.25,
NaN,-2.900000000e+02,7039760.26,
NaN,-2.470000000e+02,7039760.27,
NaN,-2.410000000e+02,7039760.28,
NaN,-2.590000000e+02,7039760.29,
23125138696,-2.280000000e+02,7039760.30,
NaN,-2.220000000e+02,7039761.00,31
NaN,-2.060000000e+02,7039761.01,
NaN,-1.980000000e+02,7039761.02,
NaN,-2.450000000e+02,7039761.03,
NaN,-2.130000000e+02,7039761.04,
NaN,-2.040000000e+02,7039761.05,
NaN,-2.240000000e+02,7039761.06,
NaN,-1.910000000e+02,7039761.07,
NaN,-2.280000000e+02,7039761.08,
NaN,-2.330000000e+02,7039761.09,
NaN,-2.250000000e+02,7039761.10,
NaN,-2.470000000e+02,7039761.11,
NaN,-2.130000000e+02,7039761.12,
NaN,-2.330000000e+02,7039761.13,
NaN,-2.290000000e+02,7039761.14,
NaN,-2.040000000e+02,7039761.15,
NaN,-2.170000000e+02,7039761.16,
NaN,-1.920000000e+02,7039761.17,
NaN,-2.060000000e+02,7039761.18,
NaN,-2.030000000e+02,7039761.19,
NaN,-1.900000000e+02,7039761.20,
NaN,-2.110000000e+02,7039761.21,
NaN,-1.790000000e+02,7039761.22,
NaN,-2.020000000e+02,7039761.23,
NaN,-2.370000000e+02,7039761.24,
NaN,-2.170000000e+02,7039761.25,
NaN,-2.210000000e+02,7039761.26,
NaN,-1.950000000e+02,7039761.27,
NaN,-1.990000000e+02,7039761.28,
NaN,-2.120000000e+02,7039761.29,
23125146633,-1.670000000e+02,7039761.30,
NaN,-1.840000000e+02,7039762.00,31
NaN,-1.920000000e+02,7039762.01,
NaN,-1.660000000e+02,7039762.02,
NaN,-1.760000000e+02,7039762.03,
NaN,-1.720000000e+02,7039762.04,
NaN,-1.890000000e+02,7039762.05,
NaN,-1.840000000e+02,7039762.06,
NaN,-1.700000000e+02,7039762.07,
NaN,-1.750000000e+02,7039762.08,
NaN,-1.340000000e+02,7039762.09,
NaN,-1.520000000e+02,7039762.10,
NaN,-1.580000000e+02,7039762.11,
NaN,-1.340000000e+02,7039762.12,
NaN,-1.640000000e+02,7039762.13,
NaN,-1.370000000e+02,7039762.14,
NaN,-1.350000000e+02,7039762.15,
NaN,-1.500000000e+02,7039762.16,
NaN,-1.210000000e+02,7039762.17,
NaN,-1.490000000e+02,7039762.18,
NaN,-1.120000000e+02,7039762.19,
NaN,-9.500000000e+01,7039762.20,
NaN,-1.330000000e+02,7039762.21,
NaN,-1.180000000e+02,7039762.22,
NaN,-1.330000000e+02,7039762.23,
NaN,-1.090000000e+02,7039762.24,
NaN,-9.600000000e+01,7039762.25,
NaN,-1.290000000e+02,7039762.26,
NaN,-1.070000000e+02,7039762.27,
NaN,-1.120000000e+02,7039762.28,
NaN,-1.010000000e+02,7039762.29,
23125154569,-9.000000000e+01,7039762.30,
NaN,-1.130000000e+02,7039763.00,31
NaN,-7.600000000e+01,7039763.01,
NaN,-9.200000000e+01,7039763.02,
NaN,-1.030000000e+02,7039763.03,
NaN,-7.300000000e+01,7039763.04,
NaN,-9.600000000e+01,7039763.05,
NaN,-8.200000000e+01,7039763.06,
NaN,-9.000000000e+01,7039763.07,
NaN,-1.020000000e+02,7039763.08,
NaN,-7.400000000e+01,7039763.09,
NaN,-1.010000000e+02,7039763.10,
NaN,-9.500000000e+01,7039763.11,
NaN,-8.700000000e+01,7039763.12,
NaN,-3.000000000e+01,7039763.13,
NaN,8.000000000e+01,7039763.14,
NaN,6.000000000e+01,7039763.15,
NaN,1.210000000e+02,7039763.16,
NaN,2.700000000e+02,7039763.17,
NaN,2.710000000e+02,7039763.18,
NaN,1.740000000e+02,7039763.19,
NaN,2.700000000e+01,7039763.20,
NaN,6.000000000e+00,7039763.21,
NaN,3.300000000e+01,7039763.22,
NaN,-8.200000000e+01,7039763.23,
NaN,-1.410000000e+02,7039763.24,
NaN,-1.670000000e+02,7039763.25,
NaN,-1.970000000e+02,7039763.26,
NaN,-1.890000000e+02,7039763.27,
NaN,-1.930000000e+02,7039763.28,
NaN,-1.940000000e+02,7039763.29,
23125162504,-2.520000000e+02,7039763.30,
NaN,-9.700000000e+01,7039764.00,31
NaN,5.510000000e+02,7039764.01,
NaN,1.616000000e+03,7039764.02,
NaN,2.364000000e+03,7039764.03,
NaN,1.379000000e+03,7039764.04,
NaN,-4.500000000e+02,7039764.05,
NaN,-1.023000000e+03,7039764.06,
NaN,-6.350000000e+02,7039764.07,
NaN,-2.500000000e+02,7039764.08,
NaN,-1.300000000e+02,7039764.09,
NaN,-1.770000000e+02,7039764.10,
NaN,-1.570000000e+02,7039764.11,
NaN,-1.560000000e+02,7039764.12,
NaN,-1.550000000e+02,7039764.13,
NaN,-1.380000000e+02,7039764.14,
NaN,-1.570000000e+02,7039764.15,
NaN,-1.140000000e+02,7039764.16,
NaN,-1.070000000e+02,7039764.17,
NaN,-1.160000000e+02,7039764.18,
NaN,-7.200000000e+01,7039764.19,
NaN,-8.900000000e+01,7039764.20,
NaN,-8.100000000e+01,7039764.21,
NaN,-5.600000000e+01,7039764.22,
NaN,-4.600000000e+01,7039764.23,
NaN,-2.000000000e+01,7039764.24,
NaN,-2.800000000e+01,7039764.25,
NaN,2.100000000e+01,7039764.26,
NaN,4.600000000e+01,7039764.27,
NaN,3.000000000e+01,7039764.28,
NaN,9.800000000e+01,7039764.29,
23125170440,1.040000000e+02,7039764.30,
NaN,1.260000000e+02,7039765.00,31
NaN,1.820000000e+02,7039765.01,
NaN,1.810000000e+02,7039765.02,
NaN,2.580000000e+02,7039765.03,
NaN,3.070000000e+02,7039765.04,
NaN,3.220000000e+02,7039765.05,
NaN,4.060000000e+02,7039765.06,
NaN,4.570000000e+02,7039765.07,
NaN,5.430000000e+02,7039765.08,
NaN,6.260000000e+02,7039765.09,
NaN,6.910000000e+02,7039765.10,
NaN,7.720000000e+02,7039765.11,
NaN,7.760000000e+02,7039765.12,
NaN,8.370000000e+02,7039765.13,
NaN,8.450000000e+02,7039765.14,
