time,accel.x,sequence_counter,packet_size
NaN,9.558000000e+03,7039798.07,
NaN,9.571000000e+03,7039798.08,
NaN,9.562000000e+03,7039798.09,
NaN,9.566000000e+03,7039798.10,
23118290969,9.565000000e+03,7039798.11,
NaN,9.590000000e+03,7039799.00,12
NaN,9.616000000e+03,7039799.01,
NaN,9.620000000e+03,7039799.02,
NaN,9.629000000e+03,7039799.03,
NaN,9.613000000e+03,7039799.04,
NaN,9.595000000e+03,7039799.05,
NaN,9.592000000e+03,7039799.06,
NaN,9.592000000e+03,7039799.07,
NaN,9.588000000e+03,7039799.08,
NaN,9.632000000e+03,7039799.09,
NaN,9.611000000e+03,7039799.10,
23118294925,9.597000000e+03,7039799.11,
NaN,9.614000000e+03,7039800.00,12
NaN,9.610000000e+03,7039800.01,
NaN,9.595000000e+03,7039800.02,
NaN,9.588000000e+03,7039800.03,
NaN,9.628000000e+03,7039800.04,
NaN,9.611000000e+03,7039800.05,
NaN,9.590000000e+03,7039800.06,
NaN,9.595000000e+03,7039800.07,
NaN,9.592000000e+03,7039800.08,
NaN,9.580000000e+03,7039800.09,
NaN,9.585000000e+03,7039800.10,
23118298883,9.610000000e+03,7039800.11,
NaN,9.608000000e+03,7039801.00,12
NaN,9.557000000e+03,7039801.01,
NaN,9.586000000e+03,7039801.02,
NaN,9.609000000e+03,7039801.03,
NaN,9.629000000e+03,7039801.04,
NaN,9.632000000e+03,7039801.05,
NaN,9.627000000e+03,7039801.06,
NaN,9.638000000e+03,7039801.07,
NaN,9.647000000e+03,7039801.08,
NaN,9.614000000e+03,7039801.09,
NaN,9.575000000e+03,7039801.10,
23118302839,9.651000000e+03,7039801.11,
NaN,9.633000000e+03,7039802.00,12
NaN,9.542000000e+03,7039802.01,
NaN,9.499000000e+03,7039802.02,
NaN,9.560000000e+03,7039802.03,
NaN,9.624000000e+03,7039802.04,
NaN,9.683000000e+03,7039802.05,
NaN,9.716000000e+03,7039802.06,
NaN,9.692000000e+03,7039802.07,
NaN,9.648000000e+03,7039802.08,
NaN,9.604000000e+03,7039802.09,
NaN,9.659000000e+03,7039802.10,
23118306796,9.673000000e+03,7039802.11,
NaN,9.653000000e+03,7039803.00,12
NaN,9.671000000e+03,7039803.01,
NaN,9.683000000e+03,7039803.02,
NaN,9.656000000e+03,7039803.03,
NaN,9.658000000e+03,7039803.04,
NaN,9.661000000e+03,7039803.05,
NaN,9.661000000e+03,7039803.06,
NaN,9.642000000e+03,7039803.07,
NaN,9.629000000e+03,7039803.08,
NaN,9.639000000e+03,7039803.09,
NaN,9.623000000e+03,7039803.10,
23118310753,9.675000000e+03,7039803.11,
NaN,9.649000000e+03,7039804.00,12
NaN,9.662000000e+03,7039804.01,
NaN,9.671000000e+03,7039804.02,
NaN,9.651000000e+03,7039804.03,
NaN,9.630000000e+03,7039804.04,
NaN,9.636000000e+03,7039804.05,
NaN,9.649000000e+03,7039804.06,
NaN,9.670000000e+03,7039804.07,
NaN,9.701000000e+03,7039804.08,
NaN,9.732000000e+03,7039804.09,
NaN,9.743000000e+03,7039804.10,
23118314709,9.677000000e+03,7039804.11,
NaN,9.626000000e+03,7039805.00,12
NaN,9.663000000e+03,7039805.01,
NaN,9.679000000e+03,7039805.02,
NaN,9.712000000e+03,7039805.03,
NaN,9.737000000e+03,7039805.04,
NaN,9.709000000e+03,7039805.05,
NaN,9.686000000e+03,7039805.06,
NaN,9.688000000e+03,7039805.07,
NaN,9.676000000e+03,7039805.08,
NaN,9.704000000e+03,7039805.09,
NaN,9.710000000e+03,7039805.10,
23118318666,9.707000000e+03,7039805.11,
NaN,9.732000000e+03,7039806.00,12
NaN,9.704000000e+03,7039806.01,
NaN,9.693000000e+03,7039806.02,
NaN,9.668000000e+03,7039806.03,
NaN,9.683000000e+03,7039806.04,
NaN,9.727000000e+03,7039806.05,
NaN,9.742000000e+03,7039806.06,
NaN,9.680000000e+03,7039806.07,
NaN,9.663000000e+03,7039806.08,
NaN,9.680000000e+03,7039806.09,
NaN,9.680000000e+03,7039806.10,
23118322622,9.701000000e+03,7039806.11,
NaN,9.659000000e+03,7039807.00,12
NaN,9.668000000e+03,7039807.01,
NaN,9.718000000e+03,7039807.02,
NaN,9.720000000e+03,7039807.03,
NaN,9.741000000e+03,7039807.04,
NaN,9.729000000e+03,7039807.05,
NaN,9.770000000e+03,7039807.06,
NaN,9.710000000e+03,7039807.07,
NaN,9.698000000e+03,7039807.08,
NaN,9.685000000e+03,7039807.09,
NaN,9.717000000e+03,7039807.10,
23118326579,9.740000000e+03,7039807.11,
NaN,9.746000000e+03,7039808.00,12
NaN,9.696000000e+03,7039808.01,
NaN,9.696000000e+03,7039808.02,
NaN,9.737000000e+03,7039808.03,
NaN,9.744000000e+03,7039808.04,
NaN,9.723000000e+03,7039808.05,
NaN,9.729000000e+03,7039808.06,
NaN,9.733000000e+03,7039808.07,
NaN,9.739000000e+03,7039808.08,
NaN,9.725000000e+03,7039808.09,
NaN,9.719000000e+03,7039808.10,
23118330536,9.718000000e+03,7039808.11,
NaN,9.727000000e+03,7039809.00,12
NaN,9.740000000e+03,7039809.01,
NaN,9.790000000e+03,7039809.02,
NaN,9.763000000e+03,7039809.03,
NaN,9.740000000e+03,7039809.04,
NaN,9.763000000e+03,7039809.05,
NaN,9.757000000e+03,7039809.06,
NaN,9.742000000e+03,7039809.07,
NaN,9.749000000e+03,7039809.08,
NaN,9.750000000e+03,7039809.09,
NaN,9.750000000e+03,7039809.10,
23118334493,9.732000000e+03,7039809.11,
NaN,9.714000000e+03,7039810.00,12
NaN,9.734000000e+03,7039810.01,
NaN,9.757000000e+03,7039810.02,
NaN,9.769000000e+03,7039810.03,
NaN,9.765000000e+03,7039810.04,
NaN,9.746000000e+03,7039810.05,
NaN,9.775000000e+03,7039810.06,
NaN,9.768000000e+03,7039810.07,
NaN,9.760000000e+03,7039810.08,
NaN,9.745000000e+03,7039810.09,
NaN,9.768000000e+03,7039810.10,
23118338449,9.760000000e+03,7039810.11,
NaN,9.796000000e+03,7039811.00,12
NaN,9.799000000e+03,7039811.01,
NaN,9.800000000e+03,7039811.02,
NaN,9.745000000e+03,7039811.03,
NaN,9.773000000e+03,7039811.04,
NaN,9.789000000e+03,7039811.05,
NaN,9.805000000e+03,7039811.06,
NaN,9.812000000e+03,7039811.07,
NaN,9.772000000e+03,7039811.08,
NaN,9.774000000e+03,7039811.09,
NaN,9.754000000e+03,7039811.10,
23118342406,9.757000000e+03,7039811.11,
NaN,9.768000000e+03,7039812.00,12
NaN,9.794000000e+03,7039812.01,
NaN,9.798000000e+03,7039812.02,
NaN,9.801000000e+03,7039812.03,
NaN,9.839000000e+03,7039812.04,
NaN,9.821000000e+03,7039812.05,
NaN,9.780000000e+03,7039812.06,
NaN,9.810000000e+03,7039812.07,
NaN,9.755000000e+03,7039812.08,
NaN,9.763000000e+03,7039812.09,
NaN,9.780000000e+03,7039812.10,
23118346363,9.776000000e+03,7039812.11,
NaN,9.747000000e+03,7039813.00,12
NaN,9.770000000e+03,7039813.01,
NaN,9.781000000e+03,7039813.02,
NaN,9.798000000e+03,7039813.03,
NaN,9.803000000e+03,7039813.04,
NaN,9.800000000e+03,7039813.05,
NaN,9.819000000e+03,7039813.06,
NaN,9.796000000e+03,7039813.07,
NaN,9.868000000e+03,7039813.08,
NaN,9.863000000e+03,7039813.09,
NaN,9.729000000e+03,7039813.10,
23118350320,9.692000000e+03,7039813.11,
NaN,9.681000000e+03,7039814.00,12
NaN,9.817000000e+03,7039814.01,
NaN,9.868000000e+03,7039814.02,
NaN,9.904000000e+03,7039814.03,
NaN,9.899000000e+03,7039814.04,
NaN,9.837000000e+03,7039814.05,
NaN,9.794000000e+03,7039814.06,
NaN,9.758000000e+03,7039814.07,
NaN,9.796000000e+03,7039814.08,
NaN,9.796000000e+03,7039814.09,
NaN,9.832000000e+03,7039814.10,
23118354276,9.836000000e+03,7039814.11,
NaN,9.813000000e+03,7039815.00,12
NaN,9.790000000e+03,7039815.01,
NaN,9.769000000e+03,7039815.02,
NaN,9.771000000e+03,7039815.03,
NaN,9.775000000e+03,7039815.04,
NaN,9.761000000e+03,7039815.05,
NaN,9.760000000e+03,7039815.06,
NaN,9.802000000e+03,7039815.07,
NaN,9.848000000e+03,7039815.08,
NaN,9.848000000e+03,7039815.09,
NaN,9.855000000e+03,7039815.10,
23118358233,9.857000000e+03,7039815.11,
NaN,9.863000000e+03,7039816.00,12
NaN,9.876000000e+03,7039816.01,
NaN,9.822000000e+03,7039816.02,
NaN,9.786000000e+03,7039816.03,
NaN,9.793000000e+03,7039816.04,
NaN,9.796000000e+03,7039816.05,
NaN,9.814000000e+03,7039816.06,
NaN,9.817000000e+03,7039816.07,
NaN,9.819000000e+03,7039816.08,
NaN,9.772000000e+03,7039816.09,
NaN,9.750000000e+03,7039816.10,
23118362190,9.813000000e+03,7039816.11,
NaN,9.859000000e+03,7039817.00,12
NaN,9.870000000e+03,7039817.01,
NaN,9.894000000e+03,7039817.02,
NaN,9.880000000e+03,7039817.03,
NaN,9.862000000e+03,7039817.04,
NaN,9.841000000e+03,7039817.05,
NaN,9.845000000e+03,7039817.06,
NaN,9.854000000e+03,7039817.07,
NaN,9.814000000e+03,7039817.08,
NaN,9.835000000e+03,7039817.09,
NaN,9.828000000e+03,7039817.10,
23118366146,9.813000000e+03,7039817.11,
NaN,9.849000000e+03,7039818.00,12
NaN,9.811000000e+03,7039818.01,
NaN,9.821000000e+03,7039818.02,
NaN,9.828000000e+03,7039818.03,
NaN,9.855000000e+03,7039818.04,
NaN,9.832000000e+03,7039818.05,
NaN,9.826000000e+03,7039818.06,
NaN,9.812000000e+03,7039818.07,
NaN,9.809000000e+03,7039818.08,
NaN,9.834000000e+03,7039818.09,
NaN,9.867000000e+03,7039818.10,
23118370102,9.867000000e+03,7039818.11,
NaN,9.841000000e+03,7039819.00,12
NaN,9.848000000e+03,7039819.01,
NaN,9.841000000e+03,7039819.02,
NaN,9.856000000e+03,7039819.03,
NaN,9.853000000e+03,7039819.04,
NaN,9.855000000e+03,7039819.05,
NaN,9.853000000e+03,7039819.06,
NaN,9.834000000e+03,7039819.07,
NaN,9.873000000e+03,7039819.08,
NaN,9.873000000e+03,7039819.09,
NaN,9.863000000e+03,7039819.10,
23118374059,9.892000000e+03,7039819.11,
NaN,9.875000000e+03,7039820.00,12
NaN,9.911000000e+03,7039820.01,
NaN,9.913000000e+03,7039820.02,
NaN,9.919000000e+03,7039820.03,
NaN,9.893000000e+03,7039820.04,
NaN,9.893000000e+03,7039820.05,
NaN,9.876000000e+03,7039820.06,
NaN,9.859000000e+03,7039820.07,
NaN,9.850000000e+03,7039820.08,
NaN,9.864000000e+03,7039820.09,
NaN,9.897000000e+03,7039820.10,
23118378015,9.915000000e+03,7039820.11,
NaN,9.890000000e+03,7039821.00,12
NaN,9.857000000e+03,7039821.01,
NaN,9.850000000e+03,7039821.02,
NaN,9.861000000e+03,7039821.03,
NaN,9.868000000e+03,7039821.04,
NaN,9.875000000e+03,7039821.05,
NaN,9.908000000e+03,7039821.06,
NaN,9.858000000e+03,7039821.07,
NaN,9.852000000e+03,7039821.08,
NaN,9.910000000e+03,7039821.09,
NaN,9.904000000e+03,7039821.10,
23118381972,9.883000000e+03,7039821.11,
NaN,9.894000000e+03,7039822.00,12
NaN,9.925000000e+03,7039822.01,
NaN,9.901000000e+03,7039822.02,
NaN,9.872000000e+03,7039822.03,
NaN,9.881000000e+03,7039822.04,
NaN,9.888000000e+03,7039822.05,
NaN,9.880000000e+03,7039822.06,
NaN,9.886000000e+03,7039822.07,
NaN,9.858000000e+03,7039822.08,
NaN,9.854000000e+03,7039822.09,
NaN,9.849000000e+03,7039822.10,
23118385929,9.859000000e+03,7039822.11,
NaN,9.865000000e+03,7039823.00,12
NaN,9.888000000e+03,7039823.01,
NaN,9.907000000e+03,7039823.02,
NaN,9.902000000e+03,7039823.03,
NaN,9.928000000e+03,7039823.04,
NaN,9.906000000e+03,7039823.05,
NaN,9.889000000e+03,7039823.06,
NaN,9.897000000e+03,7039823.07,
NaN,9.902000000e+03,7039823.08,
NaN,9.881000000e+03,7039823.09,
NaN,9.893000000e+03,7039823.10,
23118389885,9.904000000e+03,7039823.11,
NaN,9.910000000e+03,7039824.00,12
NaN,9.906000000e+03,7039824.01,
NaN,9.965000000e+03,7039824.02,
NaN,9.958000000e+03,7039824.03,
NaN,9.870000000e+03,7039824.04,
NaN,9.836000000e+03,7039824.05,
NaN,9.808000000e+03,7039824.06,
NaN,9.873000000e+03,7039824.07,
NaN,9.986000000e+03,7039824.08,
NaN,1.004300000e+04,7039824.09,
NaN,1.002600000e+04,7039824.10,
23118393841,9.973000000e+03,7039824.11,
NaN,9.891000000e+03,7039825.00,12
NaN,9.855000000e+03,7039825.01,
NaN,9.844000000e+03,7039825.02,
NaN,9.864000000e+03,7039825.03,
NaN,9.878000000e+03,7039825.04,
NaN,9.904000000e+03,7039825.05,
NaN,9.910000000e+03,7039825.06,
NaN,9.862000000e+03,7039825.07,
NaN,9.869000000e+03,7039825.08,
NaN,9.832000000e+03,7039825.09,
NaN,9.829000000e+03,7039825.10,
23118397798,9.859000000e+03,7039825.11,
NaN,9.843000000e+03,7039826.00,12
NaN,9.906000000e+03,7039826.01,
NaN,9.910000000e+03,7039826.02,
NaN,9.928000000e+03,7039826.03,
NaN,9.938000000e+03,7039826.04,
NaN,9.914000000e+03,7039826.05,
NaN,9.872000000e+03,7039826.06,
NaN,9.868000000e+03,7039826.07,
NaN,9.887000000e+03,7039826.08,
NaN,9.846000000e+03,7039826.09,
NaN,9.860000000e+03,7039826.10,
23118401754,9.843000000e+03,7039826.11,
NaN,9.864000000e+03,7039827.00,12
NaN,9.882000000e+03,7039827.01,
NaN,9.844000000e+03,7039827.02,
NaN,9.798000000e+03,7039827.03,
NaN,9.760000000e+03,7039827.04,
NaN,9.811000000e+03,7039827.05,
NaN,9.823000000e+03,7039827.06,
NaN,9.853000000e+03,7039827.07,
NaN,9.905000000e+03,7039827.08,
NaN,9.907000000e+03,7039827.09,
NaN,9.829000000e+03,7039827.10,
23118405721,9.808000000e+03,7039827.11,
NaN,9.818000000e+03,7039828.00,12
NaN,9.810000000e+03,7039828.01,
NaN,9.840000000e+03,7039828.02,
NaN,9.868000000e+03,7039828.03,
NaN,9.823000000e+03,7039828.04,
NaN,9.830000000e+03,7039828.05,
NaN,9.802000000e+03,7039828.06,
NaN,9.803000000e+03,7039828.07,
NaN,9.777000000e+03,7039828.08,
NaN,9.767000000e+03,7039828.09,
NaN,9.805000000e+03,7039828.10,
23118409668,9.786000000e+03,7039828.11,
NaN,9.775000000e+03,7039829.00,12
NaN,9.795000000e+03,7039829.01,
NaN,9.798000000e+03,7039829.02,
NaN,9.781000000e+03,7039829.03,
NaN,9.818000000e+03,7039829.04,
NaN,9.816000000e+03,7039829.05,
NaN,9.818000000e+03,7039829.06,
NaN,9.813000000e+03,7039829.07,
NaN,9.773000000e+03,7039829.08,
NaN,9.807000000e+03,7039829.09,
NaN,9.815000000e+03,7039829.10,
23118413625,9.800000000e+03,7039829.11,
NaN,9.767000000e+03,7039830.00,12
NaN,9.746000000e+03,7039830.01,
NaN,9.769000000e+03,7039830.02,
NaN,9.781000000e+03,7039830.03,
NaN,9.760000000e+03,7039830.04,
NaN,9.791000000e+03,7039830.05,
NaN,9.767000000e+03,7039830.06,
NaN,9.751000000e+03,7039830.07,
NaN,9.759000000e+03,7039830.08,
NaN,9.786000000e+03,7039830.09,
NaN,9.772000000e+03,7039830.10,
23118417581,9.761000000e+03,7039830.11,
NaN,9.809000000e+03,7039831.00,12
NaN,9.797000000e+03,7039831.01,
NaN,9.790000000e+03,7039831.02,
NaN,9.822000000e+03,7039831.03,
NaN,9.814000000e+03,7039831.04,
NaN,9.768000000e+03,7039831.05,
NaN,9.737000000e+03,7039831.06,
NaN,9.706000000e+03,7039831.07,
NaN,9.691000000e+03,7039831.08,
NaN,9.716000000e+03,7039831.09,
NaN,9.769000000e+03,7039831.10,
23118421536,9.765000000e+03,7039831.11,
NaN,9.764000000e+03,7039832.00,12
NaN,9.747000000e+03,7039832.01,
NaN,9.743000000e+03,7039832.02,
NaN,9.728000000e+03,7039832.03,
NaN,9.753000000e+03,7039832.04,
NaN,9.714000000e+03,7039832.05,
NaN,9.687000000e+03,7039832.06,
NaN,9.683000000e+03,7039832.07,
NaN,9.680000000e+03,7039832.08,
NaN,9.717000000e+03,7039832.09,
NaN,9.744000000e+03,7039832.10,
23118425493,9.726000000e+03,7039832.11,
NaN,9.695000000e+03,7039833.00,12
NaN,9.720000000e+03,7039833.01,
NaN,9.743000000e+03,7039833.02,
NaN,9.704000000e+03,7039833.03,
NaN,9.688000000e+03,7039833.04,
NaN,9.665000000e+03,7039833.05,
NaN,9.695000000e+03,7039833.06,
NaN,9.710000000e+03,7039833.07,
NaN,9.701000000e+03,7039833.08,
NaN,9.694000000e+03,7039833.09,
NaN,9.665000000e+03,7039833.10,
23118429450,9.657000000e+03,7039833.11,
NaN,9.663000000e+03,7039834.00,12
NaN,9.664000000e+03,7039834.01,
NaN,9.658000000e+03,7039834.02,
NaN,9.696000000e+03,7039834.03,
NaN,9.678000000e+03,7039834.04,
NaN,9.643000000e+03,7039834.05,
NaN,9.643000000e+03,7039834.06,
NaN,9.647000000e+03,7039834.07,
NaN,9.650000000e+03,7039834.08,
NaN,9.673000000e+03,7039834.09,
NaN,9.599000000e+03,7039834.10,
23118433408,9.654000000e+03,7039834.11,
NaN,9.700000000e+03,7039835.00,12
NaN,9.520000000e+03,7039835.01,
NaN,9.507000000e+03,7039835.02,
NaN,9.700000000e+03,7039835.03,
NaN,9.728000000e+03,7039835.04,
NaN,9.671000000e+03,7039835.05,
NaN,9.664000000e+03,7039835.06,
NaN,9.671000000e+03,7039835.07,
NaN,9.639000000e+03,7039835.08,
NaN,9.666000000e+03,7039835.09,
NaN,9.671000000e+03,7039835.10,
23118437363,9.623000000e+03,7039835.11,
NaN,9.616000000e+03,7039836.00,12
NaN,9.614000000e+03,7039836.01,
NaN,9.598000000e+03,7039836.02,
NaN,9.575000000e+03,7039836.03,
NaN,9.581000000e+03,7039836.04,
NaN,9.573000000e+03,7039836.05,
NaN,9.580000000e+03,7039836.06,
NaN,9.570000000e+03,7039836.07,
NaN,9.577000000e+03,7039836.08,
NaN,9.607000000e+03,7039836.09,
NaN,9.632000000e+03,7039836.10,
23118441321,9.679000000e+03,7039836.11,
NaN,9.662000000e+03,7039837.00,12
NaN,9.621000000e+03,7039837.01,
NaN,9.623000000e+03,7039837.02,
NaN,9.634000000e+03,7039837.03,
NaN,9.657000000e+03,7039837.04,
NaN,9.647000000e+03,7039837.05,
NaN,9.593000000e+03,7039837.06,
NaN,9.585000000e+03,7039837.07,
NaN,9.618000000e+03,7039837.08,
NaN,9.595000000e+03,7039837.09,
NaN,9.500000000e+03,7039837.10,
23118445276,9.575000000e+03,7039837.11,
NaN,9.617000000e+03,7039838.00,12
NaN,9.634000000e+03,7039838.01,
NaN,9.634000000e+03,7039838.02,
NaN,9.610000000e+03,7039838.03,
NaN,9.587000000e+03,7039838.04,
NaN,9.594000000e+03,7039838.05,
NaN,9.553000000e+03,7039838.06,
NaN,9.595000000e+03,7039838.07,
NaN,9.584000000e+03,7039838.08,
NaN,9.526000000e+03,7039838.09,
NaN,9.559000000e+03,7039838.10,
23118449234,9.604000000e+03,7039838.11,
NaN,9.587000000e+03,7039839.00,12
NaN,9.625000000e+03,7039839.01,
NaN,9.563000000e+03,7039839.02,
NaN,9.554000000e+03,7039839.03,
NaN,9.532000000e+03,7039839.04,
NaN,9.504000000e+03,7039839.05,
NaN,9.542000000e+03,7039839.06,
NaN,9.553000000e+03,7039839.07,
NaN,9.560000000e+03,7039839.08,
NaN,9.538000000e+03,7039839.09,
NaN,9.533000000e+03,7039839.10,
23118453189,9.524000000e+03,7039839.11,
NaN,9.537000000e+03,7039840.00,12
NaN,9.519000000e+03,7039840.01,
NaN,9.538000000e+03,7039840.02,
NaN,9.531000000e+03,7039840.03,
NaN,9.519000000e+03,7039840.04,
NaN,9.502000000e+03,7039840.05,
NaN,9.504000000e+03,7039840.06,
NaN,9.485000000e+03,7039840.07,
NaN,9.506000000e+03,7039840.08,
NaN,9.509000000e+03,7039840.09,
NaN,9.525000000e+03,7039840.10,
23118457146,9.557000000e+03,7039840.11,
NaN,9.553000000e+03,7039841.00,12
NaN,9.543000000e+03,7039841.01,
NaN,9.506000000e+03,7039841.02,
NaN,9.500000000e+03,7039841.03,
NaN,9.549000000e+03,7039841.04,
NaN,9.541000000e+03,7039841.05,
NaN,9.533000000e+03,7039841.06,
NaN,9.498000000e+03,7039841.07,
NaN,9.528000000e+03,7039841.08,
NaN,9.468000000e+03,7039841.09,
NaN,9.463000000e+03,7039841.10,
23118461102,9.474000000e+03,7039841.11,
NaN,9.460000000e+03,7039842.00,12
NaN,9.487000000e+03,7039842.01,
NaN,9.498000000e+03,7039842.02,
NaN,9.489000000e+03,7039842.03,
NaN,9.469000000e+03,7039842.04,
NaN,9.494000000e+03,7039842.05,
NaN,9.501000000e+03,7039842.06,
NaN,9.523000000e+03,7039842.07,
NaN,9.502000000e+03,7039842.08,
NaN,9.515000000e+03,7039842.09,
NaN,9.508000000e+03,7039842.10,
23118465060,9.512000000e+03,7039842.11,
NaN,9.499000000e+03,7039843.00,12
NaN,9.459000000e+03,7039843.01,
NaN,9.483000000e+03,7039843.02,
NaN,9.531000000e+03,7039843.03,
NaN,9.502000000e+03,7039843.04,
NaN,9.491000000e+03,7039843.05,
NaN,9.463000000e+03,7039843.06,
NaN,9.446000000e+03,7039843.07,
NaN,9.440000000e+03,7039843.08,
NaN,9.425000000e+03,7039843.09,
NaN,9.467000000e+03,7039843.10,
23118469015,9.482000000e+03,7039843.11,
NaN,9.480000000e+03,7039844.00,12
NaN,9.405000000e+03,7039844.01,
NaN,9.393000000e+03,7039844.02,
NaN,9.499000000e+03,7039844.03,
NaN,9.396000000e+03,7039844.04,
NaN,9.337000000e+03,7039844.05,
NaN,9.525000000e+03,7039844.06,
NaN,9.510000000e+03,7039844.07,
NaN,9.386000000e+03,7039844.08,
NaN,9.345000000e+03,7039844.09,
NaN,9.389000000e+03,7039844.10,
23118472973,9.430000000e+03,7039844.11,
NaN,9.452000000e+03,7039845.00,12
NaN,9.422000000e+03,7039845.01,
NaN,9.398000000e+03,7039845.02,
NaN,9.410000000e+03,7039845.03,
NaN,9.404000000e+03,7039845.04,
NaN,9.383000000e+03,7039845.05,
NaN,9.355000000e+03,7039845.06,
NaN,9.355000000e+03,7039845.07,
NaN,9.366000000e+03,7039845.08,
NaN,9.403000000e+03,7039845.09,
NaN,9.378000000e+03,7039845.10,
23118476928,9.332000000e+03,7039845.11,
NaN,9.373000000e+03,7039846.00,12
NaN,9.379000000e+03,7039846.01,
NaN,9.394000000e+03,7039846.02,
NaN,9.400000000e+03,7039846.03,
NaN,9.389000000e+03,7039846.04,
NaN,9.411000000e+03,7039846.05,
NaN,9.365000000e+03,7039846.06,
NaN,9.333000000e+03,7039846.07,
NaN,9.362000000e+03,7039846.08,
NaN,9.352000000e+03,7039846.09,
NaN,9.342000000e+03,7039846.10,
23118480886,9.342000000e+03,7039846.11,
NaN,9.354000000e+03,7039847.00,12
NaN,9.305000000e+03,7039847.01,
NaN,9.275000000e+03,7039847.02,
NaN,9.327000000e+03,7039847.03,
NaN,9.377000000e+03,7039847.04,
NaN,9.386000000e+03,7039847.05,
NaN,9.394000000e+03,7039847.06,
NaN,9.313000000e+03,7039847.07,
NaN,9.351000000e+03,7039847.08,
NaN,9.414000000e+03,7039847.09,
NaN,9.353000000e+03,7039847.10,
23118484842,9.303000000e+03,7039847.11,
NaN,9.310000000e+03,7039848.00,12
NaN,9.346000000e+03,7039848.01,
NaN,9.384000000e+03,7039848.02,
NaN,9.395000000e+03,7039848.03,
NaN,9.371000000e+03,7039848.04,
NaN,9.373000000e+03,7039848.05,
NaN,9.377000000e+03,7039848.06,
NaN,9.351000000e+03,7039848.07,
NaN,9.320000000e+03,7039848.08,
NaN,9.325000000e+03,7039848.09,
NaN,9.354000000e+03,7039848.10,
23118488800,9.335000000e+03,7039848.11,
NaN,9.356000000e+03,7039849.00,12
NaN,9.352000000e+03,7039849.01,
NaN,9.322000000e+03,7039849.02,
NaN,9.354000000e+03,7039849.03,
NaN,9.326000000e+03,7039849.04,
NaN,9.278000000e+03,7039849.05,
NaN,9.320000000e+03,7039849.06,
NaN,9.322000000e+03,7039849.07,
NaN,9.329000000e+03,7039849.08,
NaN,9.361000000e+03,7039849.09,
NaN,9.277000000e+03,7039849.10,
23118492755,9.254000000e+03,7039849.11,
NaN,9.307000000e+03,7039850.00,12
NaN,9.293000000e+03,7039850.01,
NaN,9.321000000e+03,7039850.02,
NaN,9.333000000e+03,7039850.03,
NaN,9.313000000e+03,7039850.04,
NaN,9.336000000e+03,7039850.05,
NaN,9.341000000e+03,7039850.06,
NaN,9.366000000e+03,7039850.07,
NaN,9.376000000e+03,7039850.08,
NaN,9.320000000e+03,7039850.09,
NaN,9.294000000e+03,7039850.10,
23118496712,9.313000000e+03,7039850.11,
NaN,9.318000000e+03,7039851.00,12
NaN,9.324000000e+03,7039851.01,
NaN,9.318000000e+03,7039851.02,
NaN,9.330000000e+03,7039851.03,
NaN,9.326000000e+03,7039851.04,
NaN,9.332000000e+03,7039851.05,
NaN,9.347000000e+03,7039851.06,
NaN,9.296000000e+03,7039851.07,
